-0.34027,-0.41366,0,-0.57713,-0.44967,0,6.8453,5.7433,6.1187,97798,99358,98751,0.0064992,0.0062459,0.0064338
-0.33586,-0.22697,0,-0.56156,-0.24684,0,6.792,5.7027,6.1133,97800,99361,98753,0.0064858,0.0062403,0.0064527
-0.2592,-0.31766,0,-0.50827,-0.34549,0,6.7227,5.6653,6.1007,97803,99365,98756,0.0064715,0.0061855,0.0064333
-0.9311,-0,0,-0.29395,-0,0,6.74,5.608,6.0993,97803,99363,98759,0.0065244,0.0061517,0.0064313
-1.6098,-0.20699,0,-0.20358,-0.22491,0,7.126,5.66,6.1173,97806,99367,98759,0.0068072,0.0061646,0.0064428
-1.9127,-0.2378,-0,-0.038676,-0.15692,0,7.3447,5.778,6.0893,97807,99370,98761,0.0069702,0.0062151,0.0064271
-1.853,-0.15921,-0,0.12415,0.059601,0,7.408,5.7633,6.0867,97807,99370,98762,0.0070135,0.006224,0.0064259
-1.9321,0.13753,-0,0.52548,0.53356,0,7.502,5.874,6.1347,97805,99366,98760,0.0070336,0.0062829,0.0064788
-1.8086,0.12611,-0,0.46738,0.46607,0,7.486,5.8227,6.186,97807,99369,98763,0.0070266,0.0063134,0.0065096
-1.622,0.041277,-0.45026,0.83527,0.087411,0.23152,7.522,5.782,6.5107,97811,99372,98764,0.0070397,0.0063199,0.0067225
-1.4673,0.021987,-0.71277,0.24925,0.046386,-0.54626,7.466,5.6573,6.2733,97814,99370,98764,0.0070295,0.0062899,0.0067342
-1.9582,0.14016,-0.15877,0.084397,0.29654,-0.31922,7.4687,5.5593,6.1027,97811,99368,98764,0.0070276,0.0062535,0.0064526
-2.0085,0.63088,-0,0.043202,0.53976,-0,7.5013,5.726,6.24,97811,99376,98765,0.0070365,0.0062527,0.0064883
-1.8283,0.95578,-0,0.26104,-0.42434,0,7.4827,5.85,6.358,97816,99383,98769,0.0070417,0.0062808,0.0066319
-1.6241,0.85598,0.033933,0.48249,-0.44475,-0.18559,7.502,5.7433,6.3507,97822,99387,98772,0.0070458,0.0062746,0.0067338
-1.5926,0.71952,-0.0042314,0.47944,-0.28251,-0.0059894,7.44,5.6567,6.3253,97827,99389,98777,0.0070382,0.0062362,0.0067614
-1.2005,0.63723,0,0.57151,-0.2504,-0,7.3667,5.5113,6.116,97830,99393,98780,0.0070326,0.006163,0.0066865
-1.4445,0.49862,0,0.30025,-0.19664,-0,7.3507,5.436,5.9947,97831,99393,98783,0.0070227,0.0061246,0.0064966
-1.2079,0.71925,0,0.068579,-0.28229,-0,7.3313,5.5067,6.03,97834,99398,98785,0.0070214,0.0061487,0.0064779
-0.24,0.36788,0,-0.78418,-0.14475,-0,6.8567,5.4507,5.9093,97837,99399,98785,0.0066984,0.0061649,0.0063951
-0.26493,0.81528,0.41091,-0.81089,-0.32136,-0.57814,6.5093,5.482,5.9387,97840,99403,98791,0.0063351,0.0061927,0.0063396
-0.28012,0.74367,0.69151,-0.65054,-0.15733,-0.32221,6.4187,5.5093,5.954,97848,99412,98797,0.0062489,0.0061909,0.0063501
-0.070241,1.0045,0.65723,-1.0738,-0.011052,0.078513,6.3447,5.5973,5.9227,97854,99417,98802,0.0061933,0.0062249,0.0063543
0.0051807,0.64738,0.12563,-0.58091,0.0191,0.016162,6.3467,5.536,5.9287,97863,99425,98811,0.0061654,0.0062205,0.0063576
0.0055021,0.029652,0,-1.0048,0.0009329,0,6.3153,5.422,5.926,97864,99427,98814,0.0061346,0.0061708,0.0063508
-0.060783,0.036978,0,-0.94602,0.001283,0,6.272,5.3713,5.9313,97865,99427,98818,0.0061051,0.0061354,0.0063424
-0.060859,0.50995,0,-0.91882,0.049941,0,6.2747,5.336,5.9013,97873,99431,98822,0.0060996,0.0061123,0.0063356
-0.20863,0.14729,0,-0.65278,0.022496,0,6.25,5.2867,5.8727,97879,99437,98828,0.0061059,0.0060822,0.0063126
-0.1784,0.18417,0,-0.56902,0.028277,0,6.2747,5.3127,5.896,97887,99443,98834,0.0061408,0.0060737,0.0063262
-0.21234,0.21345,0,-0.67436,0.033109,0,6.5713,5.54,6.068,97889,99450,98836,0.0062729,0.0060767,0.0063336
-0.1181,0.13277,0,-0.37588,0.020431,0,6.8847,5.774,6.2253,97889,99450,98835,0.0064568,0.006061,0.0063503
-0.16029,0.17557,0,-0.50342,0.027234,0,6.9867,5.9647,6.3527,97895,99455,98840,0.0064853,0.0060474,0.0063582
-0.22186,0.75031,0,-0.64734,0.1145,0,7.0727,6.1407,6.4187,97897,99455,98843,0.0064477,0.0061077,0.0063687
-0.5367,0.91382,0,-0.60893,-0.23114,0,7.138,6.3053,6.486,97900,99459,98846,0.0064261,0.0061982,0.0063698
-0.7369,0.85538,0,-0.38836,-0.79931,0,7.2167,6.3733,6.5393,97905,99466,98853,0.0063962,0.0062668,0.0063765
-0.862,0.57174,0,-0.59309,-0.73095,0,7.628,6.5767,6.7233,97909,99475,98858,0.0064166,0.0063076,0.0064072
-0.82309,0.78461,0,-0.59783,-0.8486,0,7.8693,6.9787,7.04,97914,99482,98866,0.0064932,0.0063365,0.0064673
-0.8258,1.1173,0,-0.23655,-0.6998,0,8.1793,7.17,7.264,97925,99495,98872,0.0065907,0.0063603,0.0065163
-0.31775,1.0678,0,0.38653,-0.84987,0,8.5173,7.47,7.668,97928,99498,98873,0.0067276,0.006407,0.0066034
0.012166,1.1516,0.48009,-1.1043,-0.93031,-0.53856,8.6553,7.4767,7.874,97928,99499,98875,0.0065184,0.0064206,0.006644
-0.0080966,1.1643,0.58812,-1.5955,-1.1813,-0.32961,8.8533,7.3873,7.75,97934,99501,98879,0.00637,0.0064004,0.006666
-0.057967,0.41426,0.021449,-1.4965,-1.2527,-0.071292,8.9767,7.3373,7.224,97939,99507,98883,0.0063183,0.0063728,0.0066305
-0.062983,0.22396,1.057,-1.3382,-0.95405,-0.5355,9.434,7.792,6.918,97941,99512,98882,0.0063229,0.0064507,0.0065208
-0.14884,0.50612,0.89104,-1.2244,-0.95918,-0.60038,9.3467,7.5973,6.8347,97945,99514,98882,0.0064091,0.0064229,0.0064878
-0.16562,0.68862,1.2107,-1.2627,-0.47875,-0.52259,9.4173,7.5233,6.7933,97949,99515,98881,0.0064445,0.0064106,0.0065116
-0.19255,0.6721,1.1591,-1.5501,-0.37374,-0.54435,9.2307,7.634,6.8767,97946,99514,98881,0.0064195,0.006509,0.0065651
-0.33217,0.50965,1.2826,-1.3788,-0.76155,0.061964,9.3553,7.722,7.4207,97950,99520,98890,0.0063495,0.0065014,0.0066163
0.044937,0.19266,0.86183,-1.5073,-1.0423,0.66622,9.3647,7.8053,7.6913,97956,99526,98899,0.0063433,0.0064061,0.0066444
-0.13192,0.58867,0.51626,-1.2928,-0.88825,-0.12505,9.8053,8.2653,7.9553,97964,99527,98909,0.0063709,0.0064949,0.006708
-0.016138,0.95397,1.3037,-0.9528,-0.6396,-0.51081,10.232,8.3087,6.932,97974,99536,98917,0.0064506,0.0065268,0.006599
-0.0504,1.0144,0.97788,-0.95923,-0.92999,0.036179,10.453,8.3273,6.874,97985,99545,98931,0.0065607,0.0065908,0.0066301
-0.075213,1.1235,1.3351,-0.9868,-0.2913,-0.81028,10.564,8.4847,7.4247,97993,99554,98937,0.0065418,0.0065082,0.00667
-0.056696,0.64666,0.83069,-0.74886,-0.20109,-0.70884,11.313,8.9707,8.2767,97996,99556,98938,0.0065824,0.0065748,0.0067572
0.078023,0.79856,0.50476,-0.52344,-0.24006,-0.57014,11.935,9.434,8.5187,97998,99559,98940,0.0068035,0.0065948,0.0068032
0.031914,0.53033,0.53949,-0.62708,-0.15191,-0.18156,11.755,9.348,8.59,98002,99565,98945,0.0068431,0.0067453,0.0068837
-1.3617,1.1085,-0.20728,0.90229,-0.13188,0.030102,11.115,9.3553,8.98,98008,99570,98953,0.0071279,0.0067522,0.0070175
-2.1634,1.1576,-1.1796,0.40429,-0.62714,0.24544,10.809,9.3953,8.9607,98010,99578,98956,0.0070918,0.0066706,0.0070841
-1.8921,0.5813,-1.9013,0.56351,-0.7697,0.60008,11.479,9.7653,9.2073,98012,99576,98956,0.0071379,0.006669,0.0071658
-2.1026,0.69869,-1.876,1.0211,-0.96831,1.1811,11.375,9.7087,9.2353,98010,99570,98952,0.0070663,0.0067709,0.0070688
-2.8817,0.54129,-2.6628,0.23738,-0.71023,0.63387,11.24,10.39,9.5307,98008,99564,98950,0.0069786,0.006912,0.0070361
-3.1829,0.292,-2.6199,0.40773,-0.29326,0.91844,11.052,10.046,9.5867,97999,99557,98946,0.006908,0.0069662,0.0069742
-3.0802,-0.89908,-2.6844,0.19282,0.56404,0.88515,11.589,10.735,9.782,97996,99556,98949,0.0069563,0.007129,0.0069566
-2.6748,-2.0069,-2.3538,0.5064,1.8623,0.76613,12.057,10.634,10.157,97999,99556,98946,0.0069562,0.0070602,0.0069493
-2.5911,-2.2222,-3.2291,0.48958,1.3648,1.0206,12.586,11.064,10.098,98003,99553,98946,0.0070349,0.0070421,0.0069238
-2.3182,-2.5773,-2.236,0.39555,0.52388,1.1935,13.131,11.541,10.476,97999,99548,98941,0.0070646,0.0070278,0.0069466
-3.1315,-2.4937,-2.5902,0.11781,1.4168,0.83369,12.997,11.397,10.703,97996,99541,98939,0.0070326,0.0069664,0.0069766
-3.3486,-2.5228,-2.7511,-0.0061256,1.1901,1.0369,12.807,11.966,10.685,97994,99541,98935,0.0068606,0.0069812,0.0069211
-2.6674,-2.0763,-2.1351,0.70471,1.5568,0.9905,12.311,11.667,10.735,97991,99541,98937,0.0069138,0.0069251,0.0069435
-2.8573,-1.8595,-1.6327,1.7813,1.7461,0.75902,11.612,12.068,12.107,97989,99545,98941,0.0067239,0.006859,0.0070091
-2.8374,-2.3617,-1.7256,1.2971,1.7853,0.66849,10.721,12.065,12.755,97988,99540,98941,0.0066537,0.006843,0.0070293
-2.1592,-1.7815,-1.2483,0.83902,0.95817,0.6679,11.203,13.405,13.005,97993,99543,98939,0.0066882,0.0068982,0.0070778
-2.5415,-1.8382,-0.97622,0.46928,1.9124,1.1805,12.055,13.598,11.759,97991,99541,98939,0.006764,0.0068671,0.0070331
-2.1032,-1.9388,-1.6284,1.2999,1.9988,1.1295,11.957,12.314,10.603,97991,99539,98940,0.0069425,0.0068488,0.0067533
-2.1416,-2.3537,-2.4141,1.1493,2.4133,1.3207,10.934,11.093,9.854,97990,99536,98937,0.0068881,0.0066238,0.00669
-1.9651,-2.5408,-3.0949,0.95799,2.2964,1.2231,11.043,10.632,10.041,97986,99533,98936,0.006881,0.0065826,0.0066365
-2.5751,-2.0757,-2.2733,1.0915,2.0699,0.79677,9.4347,10.819,12.381,97986,99534,98936,0.0066302,0.0065381,0.0067151
-3.2909,-2.823,-2.6949,0.70905,1.1947,0.59265,9.418,13.49,12.706,97982,99536,98930,0.006558,0.0066324,0.0068259
-3.1738,-2.7927,-2.373,0.47051,1.01,1.0229,10.012,14.079,11.515,97983,99532,98931,0.0066557,0.0066683,0.0067597
-3.6906,-2.8068,-3.436,0.84968,2.5685,0.56582,9.362,13.055,11.609,97976,99530,98931,0.0066086,0.0066152,0.0067066
-3.3608,-2.8924,-2.5258,1.2906,2.5146,0.75255,9.0447,12.578,11.457,97974,99530,98925,0.0065617,0.0065842,0.0067466
-3.8106,-2.7625,-3.0104,1.4845,1.9253,0.27826,8.898,11.1,12.073,97972,99531,98927,0.0065236,0.0065524,0.006767
-3.6679,-3.289,-3.359,0.83739,2.0916,0.56704,8.6627,11.355,10.653,97971,99530,98923,0.00646,0.0064319,0.0066655
-3.099,-2.9192,-1.9823,1.1542,1.4865,0.24483,8.81,11.706,10.188,97974,99533,98924,0.0064909,0.0065036,0.0066972
-3.1904,-2.7873,-2.3283,0.93959,0.95068,0.67565,8.984,13.024,10.059,97969,99534,98917,0.0064486,0.0065331,0.0066269
-2.1692,-2.5317,-2.2461,0.64766,1.2714,0.79859,10.307,11.991,10.832,97967,99528,98913,0.0065552,0.0065458,0.0066729
-1.3574,-2.3865,-3.3039,0.30757,1.3621,0.77545,11.684,11.799,11.115,97970,99521,98912,0.0067007,0.006567,0.0066473
-2.7342,-1.5795,-1.7696,0.38812,1.5781,1.3297,11.343,11.962,11.505,97962,99519,98910,0.0066765,0.0065779,0.0067216
-2.7361,-1.954,-1.6564,0.7725,0.74437,1.0073,11.347,12.226,11.572,97966,99520,98911,0.0066745,0.0066447,0.006807
-2.2938,-1.7325,-3.076,1.3319,0.42852,1.3202,11.491,12.25,11.203,97962,99522,98910,0.0066909,0.0066674,0.0068105
-2.799,-1.4389,-1.9458,0.83043,1.0324,1.0165,11.345,12.171,11.287,97966,99523,98909,0.0067251,0.0067157,0.0068882
-2.6316,-1.6166,-1.8762,0.95153,0.92109,0.58339,11.271,12.081,11.553,97969,99526,98912,0.0067082,0.0067426,0.0068919
-2.7511,-1.6421,-1.398,1.1482,0.57922,0.67739,11.131,11.975,11.414,97968,99528,98912,0.0066791,0.006727,0.0069118
-2.6859,-2.1592,-1.5825,1.1248,1.6652,1.1899,10.883,11.331,11.279,97965,99521,98909,0.0066682,0.0066666,0.0068552
-2.6184,-2.0558,-1.5832,0.63196,-0.12784,0.50216,11.109,11.601,11.431,97964,99522,98908,0.0066478,0.0066334,0.0068137
-1.9804,-1.244,-1.5097,0.52748,0.97729,0.66136,11.287,12.021,11.359,97970,99526,98914,0.0065731,0.0066777,0.0067483
-1.5435,-0.83227,-1.4652,0.097482,1.3258,1.1029,11.459,11.877,11.226,97974,99530,98919,0.0066461,0.0066188,0.0067162
-1.8208,-1.5398,-1.2636,0.91243,0.90819,0.52212,11.098,11.878,11.401,97974,99530,98919,0.0065636,0.0065865,0.0067754
-1.4894,-1.9126,-1.9012,1.5247,1.8671,0.98833,11.097,11.761,11.135,97975,99535,98923,0.0065749,0.0065062,0.0066657
-1.2827,-0.68295,-2.2548,1.2271,2.2906,1.2329,11.294,11.728,10.926,97982,99538,98931,0.0065578,0.0065201,0.0065167
-2.0135,-2.4991,-1.6254,0.99639,2.8704,0.55628,11.123,11.303,11.014,97987,99541,98932,0.0064606,0.0063099,0.0065095
-2.2579,-2.4423,-1.408,1.8341,1.9312,0.27263,10.563,11.348,11.021,97985,99543,98933,0.0062942,0.006334,0.0065669
-1.8136,-2.3435,-1.1777,1.4778,2.1178,0.6832,10.618,11.116,10.767,97993,99544,98936,0.0062957,0.0062913,0.0064631
-0.57545,-2.0772,-1.852,0.58928,1.5486,0.5654,10.961,11.092,10.559,98000,99546,98938,0.0064022,0.0062702,0.0063398
-2.2573,-2.6343,-0.85518,0.15056,1.6374,0.51749,10.201,10.893,10.539,97999,99549,98941,0.006123,0.0061094,0.0063441
-2.6765,-2.4659,-0.077801,0.70209,0.68069,0.6272,9.808,10.806,10.409,98004,99555,98949,0.0058821,0.0059692,0.0062606
-2.0396,-1.7943,-1.0013,1.0476,0.94861,0.66847,9.8033,10.777,10.307,98012,99564,98955,0.0058103,0.0058433,0.0061309
-2.1354,-2.3068,-1.4081,1.2757,1.1876,1.2084,9.7833,10.747,10.133,98020,99570,98964,0.0057363,0.0057636,0.0060342
-1.9712,-1.8286,-2.193,1.1859,1.4007,1.1913,9.8533,10.835,10.099,98023,99573,98969,0.0057255,0.005797,0.0058937
-1.6756,-1.3362,-1.2467,1.2242,1.0587,0.73496,9.8107,10.876,10.026,98030,99581,98975,0.0057204,0.0058312,0.0057957
-1.5026,-1.6667,-0.94543,0.63313,2.0551,0.83865,10.307,10.588,9.8587,98040,99585,98980,0.0057427,0.0056362,0.005687
-1.4769,-2.1056,-1.5391,0.52137,1.3626,0.98619,11.198,10.3,9.466,98047,99588,98987,0.0057529,0.0055473,0.005601
-1.6417,-1.7914,-1.9529,0.65319,1.3347,0.58066,11.109,10.043,8.9613,98051,99593,98993,0.0057617,0.0055131,0.005507
-1.4642,-1.8458,-1.1866,0.85682,1.2243,0.55752,10.363,10.335,8.7693,98049,99596,98994,0.0056741,0.0055096,0.0054986
-1.4232,-2.1952,-0.91501,0.64397,2.1407,0.42028,9.41,9.6533,8.4813,98054,99600,98998,0.0056477,0.0053924,0.0054699
-2.206,-2.1473,-1.1332,0.71397,1.6496,0.42983,8.4707,9.364,8.2407,98057,99607,99003,0.005497,0.0053555,0.0054844
-2.15,-1.5195,-1.3741,1.0431,1.618,0.34997,8.3193,9.1847,8.07,98059,99611,99006,0.0054239,0.0053554,0.0054315
-1.9098,-1.1845,-1.807,0.60717,0.62192,0.72913,8.0573,8.834,7.92,98062,99614,99005,0.0054295,0.0054081,0.0054278
-1.8371,-1.1913,-2.0708,0.41624,0.70626,0.64655,7.84,8.5307,7.7713,98063,99614,99008,0.0054038,0.0053832,0.0054401
-1.7918,-1.4093,-0.91741,0.36932,0.57466,0.6499,7.4473,8.2567,7.5587,98070,99619,99013,0.0053871,0.0054202,0.0054506
-1.5939,-1.3905,-1.1074,0.61932,0.51068,0.5587,7.014,7.7547,7.266,98076,99627,99024,0.0053921,0.0054537,0.0054556
-1.7715,-0.49852,-0.86507,0.60733,0.012029,0.79293,6.7627,6.8733,6.898,98082,99632,99031,0.0053316,0.0054911,0.0053791
-1.7897,-0.55113,-0.78634,0.24625,0.0028148,0.93895,6.4813,6.2573,6.6393,98087,99641,99037,0.0053145,0.0055394,0.005363
-2.1742,-0.37941,-0.61942,0.86414,-0.014012,0.69379,6.372,5.7733,6.5207,98090,99646,99041,0.0052384,0.0055968,0.0053136
-1.9032,-0.64584,-0.50839,0.21042,0.057432,0.76043,6.0927,5.8553,6.2933,98100,99653,99047,0.0052376,0.005431,0.00531
-1.8081,-0.14046,0.04491,0.69796,-0.012313,0.43911,6.03,5.3053,5.864,98105,99657,99053,0.0052026,0.0054974,0.0054004
